downtime_id,date,downtime_start_time,downtime_end_time,downtime_time,date_corrected,downtime_duration,downtime_seconds,downtime_minutes,downtime_hours,event_count,event_rank,event_pct,cumulative_minutes,cumulative_duration_pct
downtime_995,2022-12-06,07:51:25.213000,13:41:15.114000,05:49:49.901000,False,0 days 05:49:49.901000,20989.901,349.8316833333334,5.830528055555556,1,1,0.07204610951008646,349.8316833333334,4.420397439155444
downtime_073,2022-07-26,10:19:14.313000,13:17:29.814000,02:58:15.501000,False,0 days 02:58:15.501000,10695.501,178.25835,2.9709725,1,2,0.1440922190201729,528.0900333333334,6.672831370639185
downtime_948,2022-11-28,12:49:41.096000,15:45:56.601000,02:56:15.505000,False,0 days 02:56:15.505000,10575.505,176.25841666666665,2.9376402777777777,1,3,0.21613832853025938,704.3484500000001,8.899994577353478
downtime_1155,2022-12-22,12:12:15.528000,15:02:45.987000,02:50:30.459000,False,0 days 02:50:30.459000,10230.459,170.50765,2.841794166666667,1,4,0.2881844380403458,874.8561000000001,11.054492341063025
downtime_1068,2022-12-19,11:37:06.098000,14:24:51.583000,02:47:45.485000,False,0 days 02:47:45.485000,10065.485,167.75808333333333,2.7959680555555555,1,5,0.36023054755043227,1042.6141833333334,13.17424717544064
downtime_1184,2022-12-27,12:29:06.522000,15:11:52.001000,02:42:45.479000,False,0 days 02:42:45.479000,9765.479,162.75798333333333,2.712633055555556,1,6,0.43227665706051877,1205.3721666666668,15.230821828352356
downtime_1133,2022-12-21,12:03:31.846000,14:42:08.012000,02:38:36.166000,False,0 days 02:38:36.166000,9516.166,158.60276666666667,2.6433794444444443,1,7,0.5043227665706052,1363.9749333333334,17.234892062746415
downtime_919,2022-11-21,13:57:06.277000,16:19:36.669000,02:22:30.392000,False,0 days 02:22:30.392000,8550.392,142.50653333333332,2.3751088888888887,1,8,0.5763688760806917,1506.4814666666666,19.035573776327393
downtime_903,2022-11-15,11:53:35.976000,14:04:21.245000,02:10:45.269000,False,0 days 02:10:45.269000,7845.269,130.75448333333333,2.179241388888889,1,9,0.6484149855907781,1637.23595,20.687759129516323
downtime_498,2022-09-28,15:44:58.731000,17:53:29.079000,02:08:30.348000,False,0 days 02:08:30.348000,7710.348,128.5058,2.141763333333333,1,10,0.7204610951008645,1765.74175,22.311530606770898
downtime_1271,2023-01-16,12:45:05.732000,14:47:36.083000,02:02:30.351000,False,0 days 02:02:30.351000,7350.351,122.50585,2.0417641666666664,1,11,0.792507204610951,1888.2476,23.8594880143496
downtime_162,2022-09-02,12:21:36.662000,14:22:51.800000,02:01:15.138000,False,0 days 02:01:15.138000,7275.138,121.2523,2.020871666666667,1,12,0.8645533141210375,2009.4999,25.39160583542472
downtime_1216,2022-12-30,12:00:58.863000,13:59:11.913000,01:58:13.050000,False,0 days 01:58:13.050000,7093.05,118.2175,1.9702916666666668,1,13,0.9365994236311239,2127.7174,26.885376580498814
downtime_722,2022-10-25,12:29:13.482000,14:16:37.764000,01:47:24.282000,False,0 days 01:47:24.282000,6444.282,107.4047,1.7900783333333334,1,14,1.0086455331412103,2235.1221,28.24251912490603
downtime_1091,2022-12-20,12:34:11.448000,14:20:56.755000,01:46:45.307000,False,0 days 01:46:45.307000,6405.307,106.75511666666668,1.7792519444444443,1,15,1.080691642651297,2341.8772166666668,29.59145367489769
downtime_1036,2022-12-13,12:10:39.713000,13:57:24.996000,01:46:45.283000,False,0 days 01:46:45.283000,6405.283,106.75471666666668,1.779245277777778,1,16,1.1527377521613833,2448.6319333333336,30.94038317057592
downtime_1021,2022-12-13,08:13:09.028000,09:59:39.329000,01:46:30.301000,False,0 days 01:46:30.301000,6390.301,106.50501666666668,1.7750836111111112,1,17,1.2247838616714697,2555.13695,32.286157511094835
downtime_1379,2023-02-10,11:51:46.295000,13:35:46.584000,01:44:00.289000,False,0 days 01:44:00.289000,6240.289,104.00481666666666,1.7334136111111111,1,18,1.2968299711815563,2659.1417666666666,33.60033986551328
downtime_1205,2022-12-28,12:50:19.300000,14:34:04.609000,01:43:45.309000,False,0 days 01:43:45.309000,6225.309,103.75515,1.7292525,1,19,1.3688760806916427,2762.8969166666666,34.91136748596519
downtime_867,2022-11-08,13:04:08.866000,14:43:53.843000,01:39:44.977000,False,0 days 01:39:44.977000,5984.977,99.74961666666668,1.662493611111111,1,20,1.440922190201729,2862.646533333333,36.171782054104604
downtime_813,2022-11-03,12:04:40.528000,13:44:17.579000,01:39:37.051000,False,0 days 01:39:37.051000,5977.051,99.61751666666667,1.6602919444444446,1,21,1.5129682997118155,2962.2640499999998,37.430527435233444
downtime_984,2022-12-05,12:22:50.029000,13:59:35.303000,01:36:45.274000,False,0 days 01:36:45.274000,5805.274,96.75456666666668,1.6125761111111112,1,22,1.585014409221902,3059.0186166666663,38.65309719976905
downtime_1327,2023-01-27,12:32:29.089000,14:08:22.216000,01:35:53.127000,False,0 days 01:35:53.127000,5753.127,95.88545,1.5980908333333337,1,23,1.6570605187319885,3154.9040666666665,39.86468499420105
downtime_789,2022-10-31,12:00:38.066000,13:35:38.390000,01:35:00.324000,False,0 days 01:35:00.324000,5700.324,95.0054,1.5834233333333332,1,24,1.729106628242075,3249.9094666666665,41.06515266729566
downtime_350,2022-09-15,11:59:16.705000,13:31:46.964000,01:32:30.259000,False,0 days 01:32:30.259000,5550.259,92.50431666666668,1.541738611111111,1,25,1.8011527377521614,3342.4137833333334,42.234017192680966
downtime_1009,2022-12-08,12:34:34.054000,14:04:04.307000,01:29:30.253000,False,0 days 01:29:30.253000,5370.253,89.50421666666666,1.4917369444444444,1,26,1.8731988472622478,3431.918,43.36497310375539
downtime_126,2022-08-01,15:15:02.392000,16:28:47.833000,01:13:45.441000,False,0 days 01:13:45.441000,4425.441,73.75735,1.2292891666666663,1,27,1.9452449567723344,3505.67535,44.296955015605924
downtime_791,2022-10-31,14:09:53.444000,15:19:53.644000,01:10:00.200000,False,0 days 01:10:00.200000,4200.2,70.00333333333333,1.1667222222222222,1,28,2.0172910662824206,3575.6786833333335,45.1815019853101
downtime_872,2022-11-08,16:06:09.078000,17:12:24.259000,01:06:15.181000,False,0 days 01:06:15.181000,3975.181,66.25301666666667,1.1042169444444443,1,29,2.089337175792507,3641.9317,46.01866076526716
downtime_1044,2022-12-13,14:38:25.114000,15:44:25.301000,01:06:00.187000,False,0 days 01:06:00.187000,3960.187,66.00311666666667,1.1000519444444443,1,30,2.161383285302594,3707.934816666667,46.85266186290819
downtime_1013,2022-12-08,15:12:04.499000,16:16:49.684000,01:04:45.185000,False,0 days 01:04:45.185000,3885.185,64.75308333333334,1.0792180555555555,1,31,2.23342939481268,3772.6879000000004,47.67086780988456
downtime_962,2022-12-02,12:14:06.334000,13:11:21.526000,00:57:15.192000,False,0 days 00:57:15.192000,3435.192,57.2532,0.95422,1,32,2.3054755043227666,3829.9411000000005,48.394306854204366
downtime_889,2022-11-11,16:01:01.280000,16:56:06.106000,00:55:04.826000,False,0 days 00:55:04.826000,3304.826,55.08043333333333,0.9180072222222222,1,33,2.377521613832853,3885.021533333334,49.090291289159744
downtime_086,2022-07-26,14:23:45.002000,15:18:15.186000,00:54:30.184000,False,0 days 00:54:30.184000,3270.184,54.50306666666667,0.9083844444444444,1,34,2.4495677233429394,3939.5246000000006,49.77898024387026
downtime_714,2022-10-24,16:23:14.650000,17:16:29.788000,00:53:15.138000,False,0 days 00:53:15.138000,3195.138,53.2523,0.8875383333333333,1,35,2.521613832853026,3992.7769000000008,50.45186478167481
downtime_019,2022-07-22,13:04:18.974000,13:55:19.147000,00:51:00.173000,False,0 days 00:51:00.173000,3060.173,51.00288333333333,0.8500480555555555,1,36,2.5936599423631126,4043.7797833333343,51.096326177303716
downtime_071,2022-07-26,09:03:44.103000,09:51:44.236000,00:48:00.133000,False,0 days 00:48:00.133000,2880.133,48.00221666666666,0.8000369444444444,1,37,2.6657060518731988,4091.782000000001,51.70287179834438
downtime_1190,2022-12-27,16:05:37.139000,16:51:04.815000,00:45:27.676000,False,0 days 00:45:27.676000,2727.676,45.46126666666667,0.7576877777777777,1,38,2.7377521613832854,4137.243266666667,52.27731052510377
downtime_996,2022-12-06,13:49:45.138000,14:32:00.831000,00:42:15.693000,False,0 days 00:42:15.693000,2535.693,42.26155000000001,0.7043591666666668,1,39,2.809798270893372,4179.5048166666675,52.811318324553824
downtime_793,2022-10-31,15:49:23.878000,16:31:23.831000,00:41:59.953000,False,0 days 00:41:59.953000,2519.953,41.99921666666667,0.6999869444444444,1,40,2.881844380403458,4221.5040333333345,53.34201133677872
downtime_1304,2023-01-20,16:49:54.179000,17:29:39.509000,00:39:45.330000,False,0 days 00:39:45.330000,2385.33,39.7555,0.6625916666666667,1,41,2.9538904899135447,4261.259533333335,53.844353230794354
downtime_1182,2022-12-27,11:19:06.320000,11:58:06.431000,00:39:00.111000,False,0 days 00:39:00.111000,2340.111,39.00185,0.6500308333333333,1,42,3.025936599423631,4300.261383333334,54.33717216651679
downtime_1081,2022-12-19,15:55:21.841000,16:34:21.952000,00:39:00.111000,False,0 days 00:39:00.111000,2340.111,39.00185,0.6500308333333333,1,43,3.0979827089337175,4339.263233333334,54.82999110223923
downtime_1283,2023-01-16,17:01:36.456000,17:40:21.568000,00:38:45.112000,False,0 days 00:38:45.112000,2325.112,38.751866666666665,0.6458644444444445,1,44,3.170028818443804,4378.0151000000005,55.31965130266369
downtime_828,2022-11-03,14:36:18.215000,15:12:32.817000,00:36:14.602000,False,0 days 00:36:14.602000,2174.602,36.24336666666667,0.6040561111111111,1,45,3.2420749279538903,4414.258466666667,55.77761463998397
downtime_467,2022-09-22,14:49:35.430000,15:25:20.465000,00:35:45.035000,False,0 days 00:35:45.035000,2145.035,35.75058333333333,0.5958430555555555,1,46,3.314121037463977,4450.009050000001,56.22935127375365
downtime_697,2022-10-24,15:01:59.423000,15:37:29.522000,00:35:30.099000,False,0 days 00:35:30.099000,2130.099,35.501650000000005,0.5916941666666667,1,47,3.386167146974063,4485.510700000001,56.6779424397981
downtime_1019,2022-12-13,07:27:27.939000,08:02:39.001000,00:35:11.062000,False,0 days 00:35:11.062000,2111.062,35.18436666666666,0.5864061111111111,1,48,3.45821325648415,4520.695066666667,57.1225244823098
downtime_070,2022-07-22,20:25:09.648000,20:59:24.683000,00:34:15.035000,False,0 days 00:34:15.035000,2055.035,34.25058333333333,0.5708430555555555,1,49,3.5302593659942363,4554.945650000001,57.55530744071321
downtime_1079,2022-12-19,15:19:21.729000,15:45:36.820000,00:26:15.091000,False,0 days 00:26:15.091000,1575.091,26.251516666666664,0.4375252777777777,1,50,3.602305475504323,4581.197166666667,57.88701592389456
downtime_137,2022-08-01,17:33:58.169000,18:00:13.241000,00:26:15.072000,False,0 days 00:26:15.072000,1575.072,26.2512,0.4375199999999999,1,51,3.674351585014409,4607.4483666666665,58.21872040574445
downtime_312,2022-09-12,15:50:32.343000,16:16:29.694000,00:25:57.351000,False,0 days 00:25:57.351000,1557.351,25.95585,0.4325975,1,52,3.7463976945244957,4633.404216666667,58.54669290891472
downtime_072,2022-07-26,09:53:44.242000,10:18:14.312000,00:24:30.070000,False,0 days 00:24:30.070000,1470.07,24.501166666666663,0.4083527777777778,1,53,3.818443804034582,4657.905383333334,58.856284348311185
downtime_1015,2022-12-08,17:09:19.832000,17:33:34.902000,00:24:15.070000,False,0 days 00:24:15.070000,1455.07,24.251166666666663,0.4041861111111111,1,54,3.890489913544669,4682.156550000001,59.16271684181328
downtime_124,2022-08-01,14:48:06.059000,15:11:17.381000,00:23:11.322000,False,0 days 00:23:11.322000,1391.322,23.1887,0.3864783333333333,1,55,3.962536023054755,4705.34525,59.455724236457044
downtime_152,2022-08-04,16:00:04.356000,16:22:49.413000,00:22:45.057000,False,0 days 00:22:45.057000,1365.057,22.75095,0.3791825,1,56,4.034582132564841,4728.0962,59.74320031683975
downtime_879,2022-11-08,18:23:09.468000,18:44:39.546000,00:21:30.078000,False,0 days 00:21:30.078000,1290.078,21.5013,0.358355,1,57,4.106628242074928,4749.5975,60.014886090274835
downtime_390,2022-09-15,15:48:17.384000,16:09:32.425000,00:21:15.041000,False,0 days 00:21:15.041000,1275.041,21.25068333333333,0.3541780555555555,1,58,4.178674351585014,4770.8481833333335,60.283405125749
downtime_1010,2022-12-08,14:05:04.306000,14:25:49.413000,00:20:45.107000,False,0 days 00:20:45.107000,1245.107,20.75178333333333,0.3458630555555555,1,59,4.250720461095101,4791.599966666667,60.54562016879635
downtime_1018,2022-12-13,07:06:42.889000,07:26:42.941000,00:20:00.052000,False,0 days 00:20:00.052000,1200.052,20.000866666666663,0.3333477777777777,1,60,4.322766570605188,4811.600833333333,60.79834679135894
downtime_1326,2023-01-27,12:03:32.577000,12:22:59.049000,00:19:26.472000,False,0 days 00:19:26.472000,1166.472,19.4412,0.32402,1,61,4.394812680115274,4831.042033333333,61.04400158704599
downtime_1345,2023-01-31,15:25:30.379000,15:43:15.479000,00:17:45.100000,False,0 days 00:17:45.100000,1065.1,17.751666666666665,0.2958611111111111,1,62,4.46685878962536,4848.7937,61.268307805186076
downtime_1218,2022-12-30,14:05:56.937000,14:22:41.987000,00:16:45.050000,False,0 days 00:16:45.050000,1005.05,16.750833333333333,0.2791805555555555,1,63,4.538904899135447,4865.544533333334,61.479967709928985
downtime_1144,2022-12-21,17:14:08.433000,17:29:53.477000,00:15:45.044000,False,0 days 00:15:45.044000,945.044,15.750733333333333,0.2625122222222222,1,64,4.610951008645533,4881.295266666667,61.67899056751603
downtime_117,2022-07-26,17:48:00.574000,18:03:15.624000,00:15:15.050000,False,0 days 00:15:15.050000,915.05,15.250833333333333,0.2541805555555555,1,65,4.68299711815562,4896.5461000000005,61.871696796892685
downtime_1074,2022-12-19,14:49:06.650000,15:03:51.702000,00:14:45.052000,False,0 days 00:14:45.052000,885.052,14.750866666666669,0.2458477777777777,1,66,4.755043227665706,4911.296966666667,62.05808555567336
downtime_881,2022-11-11,14:51:01.030000,15:05:16.123000,00:14:15.093000,False,0 days 00:14:15.093000,855.093,14.25155,0.2375258333333333,1,67,4.827089337175792,4925.548516666667,62.2381650571174
downtime_585,2022-10-10,14:30:42.119000,14:44:57.173000,00:14:15.054000,False,0 days 00:14:15.054000,855.054,14.2509,0.237515,1,68,4.899135446685879,4939.799416666667,62.41823634530211
downtime_1355,2023-02-07,13:44:00.812000,13:58:01.006000,00:14:00.194000,False,0 days 00:14:00.194000,840.194,14.003233333333332,0.2333872222222222,1,69,4.971181556195965,4953.80265,62.59517817108746
downtime_1059,2022-12-16,17:01:02.146000,17:15:02.182000,00:14:00.036000,False,0 days 00:14:00.036000,840.036,14.0006,0.2333433333333333,1,70,5.043227665706052,4967.80325,62.772086722642726
downtime_1333,2023-01-27,15:19:22.416000,15:32:37.453000,00:13:15.037000,False,0 days 00:13:15.037000,795.037,13.250616666666668,0.2208436111111111,1,71,5.115273775216139,4981.053866666666,62.93951864711125
downtime_1339,2023-01-31,14:04:30.345000,14:17:45.178000,00:13:14.833000,False,0 days 00:13:14.833000,794.833,13.247216666666668,0.2207869444444444,1,72,5.187319884726225,4994.301083333333,63.10690760991561
downtime_548,2022-10-07,15:58:09.383000,16:11:09.418000,00:13:00.035000,False,0 days 00:13:00.035000,780.035,13.000583333333331,0.2166763888888888,1,73,5.259365994236311,5007.301666666666,63.27118016729697
downtime_670,2022-10-20,15:03:25.499000,15:16:25.514000,00:13:00.015000,False,0 days 00:13:00.015000,780.015,13.00025,0.2166708333333333,1,74,5.3314121037463975,5020.301916666666,63.43544851275048
downtime_527,2022-10-07,14:52:54.208000,15:05:24.243000,00:12:30.035000,False,0 days 00:12:30.035000,750.035,12.500583333333331,0.2083430555555555,1,75,5.403458213256484,5032.8025,63.59340317834309
downtime_1383,2023-02-10,14:02:46.669000,14:15:16.702000,00:12:30.033000,False,0 days 00:12:30.033000,750.033,12.50055,0.2083425,1,76,5.475504322766571,5045.3030499999995,63.751357422742906
downtime_1178,2022-12-26,15:52:22.119000,16:04:37.155000,00:12:15.036000,False,0 days 00:12:15.036000,735.036,12.2506,0.2041766666666666,1,77,5.547550432276657,5057.55365,63.90615335303753
downtime_562,2022-10-07,16:59:54.723000,17:12:09.596000,00:12:14.873000,False,0 days 00:12:14.873000,734.873,12.247883333333334,0.2041313888888889,1,78,5.619596541786744,5069.801533333333,64.0609149561201
downtime_1198,2022-12-28,11:49:34.130000,12:01:34.164000,00:12:00.034000,False,0 days 00:12:00.034000,720.034,12.000566666666666,0.2000094444444444,1,79,5.69164265129683,5081.8021,64.21255151932756
downtime_769,2022-11-28,16:40:17.683000,16:52:17.695000,00:12:00.012000,False,0 days 00:12:00.012000,720.012,12.0002,0.2000033333333333,1,80,5.763688760806916,5093.8023,64.3641834494144
downtime_1105,2022-12-20,16:23:57.098000,16:35:42.132000,00:11:45.034000,False,0 days 00:11:45.034000,705.034,11.750566666666666,0.1958427777777777,1,81,5.835734870317003,5105.552866666667,64.51266106672747
downtime_1142,2022-12-21,16:40:23.342000,16:51:53.386000,00:11:30.044000,False,0 days 00:11:30.044000,690.044,11.500733333333333,0.1916788888888888,1,82,5.9077809798270895,5117.0536,64.65798184411011
downtime_794,2022-10-31,17:04:53.916000,17:16:08.952000,00:11:15.036000,False,0 days 00:11:15.036000,675.036,11.2506,0.1875099999999999,1,83,5.979827089337176,5128.3042000000005,64.80014199082723
downtime_921,2022-11-21,16:29:21.697000,16:40:21.727000,00:11:00.030000,False,0 days 00:11:00.030000,660.03,11.0005,0.1833416666666666,1,84,6.051873198847262,5139.304700000001,64.9391419280716
downtime_1265,2023-01-13,16:32:09.890000,16:42:54.964000,00:10:45.074000,True,0 days 00:10:45.074000,645.074,10.751233333333332,0.1791872222222222,1,85,6.123919308357348,5150.055933333334,65.07499218566291
downtime_1288,2023-01-19,16:10:58.494000,16:21:43.525000,00:10:45.031000,False,0 days 00:10:45.031000,645.031,10.750516666666666,0.1791752777777777,1,86,6.195965417867435,5160.806450000001,65.2108333876093
downtime_025,2022-07-22,15:15:38.653000,15:26:23.684000,00:10:45.031000,False,0 days 00:10:45.031000,645.031,10.750516666666666,0.1791752777777777,1,87,6.268011527377522,5171.556966666668,65.3466745895557
downtime_148,2022-08-04,12:17:06.283000,12:27:51.301000,00:10:45.018000,False,0 days 00:10:45.018000,645.018,10.7503,0.1791716666666666,1,88,6.340057636887608,5182.307266666668,65.48251305374899
downtime_1209,2022-12-28,14:54:49.656000,15:05:19.701000,00:10:30.045000,False,0 days 00:10:30.045000,630.045,10.50075,0.1750125,1,89,6.412103746397695,5192.808016666668,65.61519825815051
downtime_1154,2022-12-22,12:00:00.744000,12:10:30.713000,00:10:29.969000,False,0 days 00:10:29.969000,629.969,10.499483333333334,0.1749913888888889,1,90,6.484149855907781,5203.307500000001,65.74786745722616
downtime_1367,2023-02-07,15:00:46.032000,15:11:01.112000,00:10:15.080000,False,0 days 00:10:15.080000,615.08,10.251333333333331,0.1708555555555555,1,91,6.556195965417867,5213.558833333334,65.87740108660707
downtime_815,2022-11-03,13:48:02.576000,13:58:17.638000,00:10:15.062000,False,0 days 00:10:15.062000,615.062,10.251033333333334,0.1708505555555555,1,92,6.628242074927954,5223.809866666667,66.00693092525289
downtime_963,2022-12-02,13:14:51.506000,13:24:51.536000,00:10:00.030000,False,0 days 00:10:00.030000,600.03,10.0005,0.166675,1,93,6.7002881844380395,5233.8103666666675,66.13329507891976
downtime_1374,2023-02-10,11:20:31.201000,11:30:31.225000,00:10:00.024000,False,0 days 00:10:00.024000,600.024,10.0004,0.1666733333333333,1,94,6.772334293948126,5243.810766666667,66.25965796900827
downtime_221,2022-09-06,15:36:43.549000,15:46:28.574000,00:09:45.025000,False,0 days 00:09:45.025000,585.025,9.750416666666666,0.1625069444444444,1,95,6.844380403458213,5253.561183333334,66.3828621237988
downtime_775,2022-11-28,17:05:32.722000,17:15:17.741000,00:09:45.019000,False,0 days 00:09:45.019000,585.019,9.750316666666668,0.1625052777777778,1,96,6.9164265129683,5263.311500000001,66.50606501501098
downtime_1291,2023-01-19,16:51:43.644000,17:01:28.634000,00:09:44.990000,False,0 days 00:09:44.990000,584.99,9.749833333333331,0.1624972222222222,1,97,6.988472622478387,5273.061333333334,66.62926179892776
downtime_1159,2022-12-23,09:46:49.885000,09:56:19.911000,00:09:30.026000,False,0 days 00:09:30.026000,570.026,9.500433333333332,0.1583405555555555,1,98,7.060518731988473,5282.561766666668,66.74930721842031
downtime_950,2022-11-28,15:56:56.611000,16:06:26.632000,00:09:30.021000,False,0 days 00:09:30.021000,570.021,9.50035,0.1583391666666666,1,99,7.132564841498559,5292.062116666668,66.8693515849309
downtime_882,2022-11-11,15:06:16.100000,15:15:46.111000,00:09:30.011000,False,0 days 00:09:30.011000,570.011,9.500183333333332,0.1583363888888888,1,100,7.204610951008646,5301.562300000001,66.98939384547754
downtime_1188,2022-12-27,15:36:22.110000,15:45:37.287000,00:09:15.177000,False,0 days 00:09:15.177000,555.177,9.25295,0.1542158333333333,1,101,7.2766570605187315,5310.8152500000015,67.10631211913105
downtime_1281,2023-01-16,16:30:51.378000,16:40:06.439000,00:09:15.061000,False,0 days 00:09:15.061000,555.061,9.251016666666668,0.1541836111111111,1,102,7.348703170028818,5320.0662666666685,67.22320596360298
downtime_1372,2023-02-10,10:50:46.110000,11:00:01.142000,00:09:15.032000,False,0 days 00:09:15.032000,555.032,9.250533333333331,0.1541755555555555,1,103,7.420749279538905,5329.316800000001,67.3400937007795
downtime_1166,2022-12-23,11:11:50.126000,11:21:05.157000,00:09:15.031000,False,0 days 00:09:15.031000,555.031,9.250516666666666,0.1541752777777777,1,104,7.492795389048991,5338.567316666668,67.45698122735963
downtime_884,2022-11-11,15:27:01.134000,15:36:01.161000,00:09:00.027000,False,0 days 00:09:00.027000,540.027,9.00045,0.1500075,1,105,7.564841498559077,5347.567766666669,67.57070896565983
downtime_1222,2022-12-30,15:30:57.191000,15:39:57.202000,00:09:00.011000,False,0 days 00:09:00.011000,540.011,9.000183333333332,0.1500030555555555,1,106,7.636887608069164,5356.567950000002,67.68443333441773
downtime_724,2022-10-25,16:14:23.088000,16:23:08.176000,00:08:45.088000,False,0 days 00:08:45.088000,525.088,8.751466666666666,0.1458577777777777,1,107,7.708933717579251,5365.319416666669,67.79501497320351
downtime_1117,2022-12-21,10:31:27.069000,10:40:12.099000,00:08:45.030000,False,0 days 00:08:45.030000,525.03,8.750499999999999,0.1458416666666666,1,108,7.780979827089338,5374.069916666669,67.9055843973985
downtime_1334,2023-01-27,15:49:37.504000,15:58:22.529000,00:08:45.025000,False,0 days 00:08:45.025000,525.025,8.750416666666666,0.1458402777777777,1,109,7.853025936599424,5382.820333333336,68.01615276861152
downtime_1045,2022-12-13,15:50:10.319000,15:58:55.342000,00:08:45.023000,False,0 days 00:08:45.023000,525.023,8.750383333333334,0.1458397222222222,1,110,7.92507204610951,5391.570716666669,68.12672071863174
downtime_1164,2022-12-23,10:43:20.061000,10:52:05.074000,00:08:45.013000,False,0 days 00:08:45.013000,525.013,8.750216666666667,0.1458369444444444,1,111,7.997118155619597,5400.320933333335,68.23728656268806
downtime_1226,2022-12-30,16:20:12.319000,16:28:42.343000,00:08:30.024000,False,0 days 00:08:30.024000,510.024,8.5004,0.1416733333333333,1,112,8.069164265129682,5408.821333333335,68.34469577741031
downtime_1210,2022-12-28,15:13:49.716000,15:22:19.734000,00:08:30.018000,False,0 days 00:08:30.018000,510.018,8.5003,0.1416716666666666,1,113,8.141210374639769,5417.321633333335,68.45210372855419
downtime_1356,2023-02-07,13:59:30.877000,14:08:00.872000,00:08:29.995000,False,0 days 00:08:29.995000,509.995,8.499916666666667,0.1416652777777778,1,114,8.213256484149856,5425.8215500000015,68.55950683598105
downtime_901,2022-11-15,11:21:05.811000,11:29:35.680000,00:08:29.869000,False,0 days 00:08:29.869000,509.869,8.497816666666667,0.1416302777777777,1,115,8.285302593659942,5434.319366666668,68.66688340826241
downtime_898,2022-11-14,16:13:08.690000,16:21:08.720000,00:08:00.030000,False,0 days 00:08:00.030000,480.03,8.000499999999999,0.1333416666666666,1,116,8.357348703170029,5442.3198666666685,68.76797599477426
downtime_1276,2023-01-16,15:19:06.170000,15:27:06.189000,00:08:00.019000,False,0 days 00:08:00.019000,480.019,8.000316666666667,0.1333386111111111,1,117,8.429394812680115,5450.320183333335,68.86906626472579
downtime_819,2022-11-03,14:06:32.641000,14:14:32.653000,00:08:00.012000,False,0 days 00:08:00.012000,480.012,8.0002,0.1333366666666666,1,118,8.501440922190202,5458.3203833333355,68.97015506050256
downtime_068,2022-07-22,20:11:24.628000,20:19:24.633000,00:08:00.005000,False,0 days 00:08:00.005000,480.005,8.000083333333333,0.1333347222222222,1,119,8.573487031700289,5466.320466666669,69.0712423821046
downtime_1225,2022-12-30,16:05:42.273000,16:13:27.318000,00:07:45.045000,False,0 days 00:07:45.045000,465.045,7.75075,0.1291791666666666,1,120,8.645533141210375,5474.071216666669,69.16917918166799
downtime_131,2022-08-01,16:46:32.883000,16:54:17.905000,00:07:45.022000,False,0 days 00:07:45.022000,465.022,7.750366666666666,0.1291727777777777,1,121,8.717579250720462,5481.821583333336,69.26711113751432
downtime_958,2022-11-28,17:57:35.352000,18:05:05.374000,00:07:30.022000,False,0 days 00:07:30.022000,450.022,7.500366666666666,0.1250061111111111,1,122,8.789625360230549,5489.321950000003,69.36188414746628
downtime_945,2022-11-23,16:43:28.769000,16:50:58.790000,00:07:30.021000,False,0 days 00:07:30.021000,450.021,7.50035,0.1250058333333333,1,123,8.861671469740633,5496.822300000003,69.45665694682185
downtime_1254,2023-01-13,15:38:39.765000,15:46:09.760000,00:07:29.995000,True,0 days 00:07:29.995000,449.995,7.499916666666667,0.1249986111111111,1,124,8.93371757925072,5504.32221666667,69.5514242706712
downtime_064,2022-07-22,18:41:24.240000,18:48:39.306000,00:07:15.066000,False,0 days 00:07:15.066000,435.066,7.251099999999999,0.1208516666666666,1,125,9.005763688760807,5511.5733166666705,69.64304760097008
downtime_1189,2022-12-27,15:53:37.108000,16:00:52.145000,00:07:15.037000,False,0 days 00:07:15.037000,435.037,7.250616666666667,0.1208436111111111,1,126,9.077809798270893,5518.823933333337,69.73466482397355
downtime_993,2022-12-05,15:02:05.475000,15:09:20.505000,00:07:15.030000,False,0 days 00:07:15.030000,435.03,7.2505,0.1208416666666666,1,127,9.14985590778098,5526.074433333337,69.82628057280226
downtime_1022,2022-12-13,10:03:39.337000,10:10:54.357000,00:07:15.020000,False,0 days 00:07:15.020000,435.02,7.250333333333333,0.1208388888888888,1,128,9.221902017291066,5533.32476666667,69.91789421566706
downtime_1329,2023-01-27,14:13:22.513000,14:20:37.251000,00:07:14.738000,False,0 days 00:07:14.738000,434.738,7.245633333333333,0.1207605555555555,1,129,9.293948126801153,5540.570400000003,70.00944847034904
downtime_1156,2022-12-22,16:19:46.210000,16:26:46.326000,00:07:00.116000,False,0 days 00:07:00.116000,420.116,7.001933333333333,0.1166988888888888,1,130,9.36599423631124,5547.572333333336,70.09792338457318
downtime_1020,2022-12-13,08:04:54.025000,08:11:54.064000,00:07:00.039000,False,0 days 00:07:00.039000,420.039,7.000649999999999,0.1166774999999999,1,131,9.438040345821326,5554.572983333336,70.18638208287507
downtime_1030,2022-12-13,11:30:09.584000,11:37:09.602000,00:07:00.018000,False,0 days 00:07:00.018000,420.018,7.000299999999999,0.1166716666666666,1,132,9.510086455331413,5561.573283333336,70.27483635865269
downtime_1384,2023-02-10,14:29:01.737000,14:35:46.778000,00:06:45.041000,False,0 days 00:06:45.041000,405.041,6.750683333333333,0.1125113888888888,1,133,9.5821325648415,5568.32396666667,70.360136532253
