downtime_id,date,downtime_start_time,downtime_end_time,downtime_time,date_corrected,downtime_duration,downtime_seconds,downtime_minutes,downtime_hours,event_count
downtime_001,2022-07-22,11:58:03.777000,12:01:33.820000,00:03:30.043000,False,0 days 00:03:30.043000,210.043,3.500716666666667,0.05834527777777778,1
downtime_002,2022-07-22,12:01:48.813000,12:07:48.822000,00:06:00.009000,False,0 days 00:06:00.009000,360.009,6.0001500000000005,0.10000250000000001,1
downtime_003,2022-07-22,12:08:03.806000,12:09:18.809000,00:01:15.003000,False,0 days 00:01:15.003000,75.003,1.25005,0.020834166666666668,1
downtime_004,2022-07-22,12:09:33.819000,12:10:03.811000,00:00:29.992000,False,0 days 00:00:29.992000,29.992,0.4998666666666667,0.008331111111111112,1
downtime_005,2022-07-22,12:10:18.816000,12:12:03.851000,00:01:45.035000,False,0 days 00:01:45.035000,105.035,1.7505833333333334,0.029176388888888887,1
downtime_006,2022-07-22,12:12:33.846000,12:16:03.870000,00:03:30.024000,False,0 days 00:03:30.024000,210.024,3.5004,0.05834,1
downtime_007,2022-07-22,12:16:33.861000,12:17:03.832000,00:00:29.971000,False,0 days 00:00:29.971000,29.971,0.49951666666666666,0.008325277777777779,1
downtime_008,2022-07-22,12:18:33.833000,12:20:48.845000,00:02:15.012000,False,0 days 00:02:15.012000,135.012,2.2502,0.03750333333333333,1
downtime_009,2022-07-22,12:21:33.842000,12:22:48.887000,00:01:15.045000,False,0 days 00:01:15.045000,75.045,1.25075,0.020845833333333334,1
downtime_010,2022-07-22,12:24:18.885000,12:24:48.877000,00:00:29.992000,False,0 days 00:00:29.992000,29.992,0.4998666666666667,0.008331111111111112,1
downtime_011,2022-07-22,12:26:18.871000,12:26:48.860000,00:00:29.989000,False,0 days 00:00:29.989000,29.989,0.4998166666666667,0.008330277777777778,1
downtime_012,2022-07-22,12:27:48.863000,12:28:33.895000,00:00:45.032000,False,0 days 00:00:45.032000,45.032,0.7505333333333333,0.012508888888888887,1
downtime_013,2022-07-22,12:36:33.889000,12:37:48.894000,00:01:15.005000,False,0 days 00:01:15.005000,75.005,1.2500833333333332,0.02083472222222222,1
downtime_014,2022-07-22,12:41:33.913000,12:43:33.905000,00:01:59.992000,False,0 days 00:01:59.992000,119.992,1.9998666666666667,0.03333111111111111,1
downtime_015,2022-07-22,12:48:03.927000,12:49:03.949000,00:01:00.022000,False,0 days 00:01:00.022000,60.022,1.0003666666666666,0.016672777777777776,1
downtime_016,2022-07-22,12:51:03.925000,12:53:18.951000,00:02:15.026000,False,0 days 00:02:15.026000,135.026,2.2504333333333335,0.037507222222222227,1
downtime_017,2022-07-22,12:59:18.952000,13:00:48.991000,00:01:30.039000,False,0 days 00:01:30.039000,90.039,1.50065,0.025010833333333333,1
downtime_018,2022-07-22,13:01:03.973000,13:03:48.988000,00:02:45.015000,False,0 days 00:02:45.015000,165.015,2.75025,0.045837499999999996,1
downtime_019,2022-07-22,13:04:18.974000,13:55:19.147000,00:51:00.173000,False,0 days 00:51:00.173000,3060.173,51.00288333333333,0.8500480555555555,1
downtime_020,2022-07-22,15:02:38.617000,15:03:23.619000,00:00:45.002000,False,0 days 00:00:45.002000,45.002,0.7500333333333333,0.012500555555555556,1
downtime_021,2022-07-22,15:03:38.642000,15:04:53.651000,00:01:15.009000,False,0 days 00:01:15.009000,75.009,1.25015,0.020835833333333335,1
downtime_022,2022-07-22,15:05:08.627000,15:07:08.628000,00:02:00.001000,False,0 days 00:02:00.001000,120.001,2.0000166666666668,0.03333361111111111,1
downtime_023,2022-07-22,15:11:38.651000,15:12:23.643000,00:00:44.992000,False,0 days 00:00:44.992000,44.992,0.7498666666666666,0.012497777777777778,1
downtime_024,2022-07-22,15:13:38.676000,15:15:08.652000,00:01:29.976000,False,0 days 00:01:29.976000,89.976,1.4996,0.024993333333333333,1
downtime_025,2022-07-22,15:15:38.653000,15:26:23.684000,00:10:45.031000,False,0 days 00:10:45.031000,645.031,10.750516666666666,0.17917527777777775,1
downtime_026,2022-07-22,15:28:08.711000,15:28:53.691000,00:00:44.980000,False,0 days 00:00:44.980000,44.98,0.7496666666666666,0.012494444444444443,1
downtime_027,2022-07-22,15:33:23.723000,15:35:53.715000,00:02:29.992000,False,0 days 00:02:29.992000,149.992,2.4998666666666667,0.04166444444444444,1
downtime_028,2022-07-22,15:40:08.719000,15:43:08.731000,00:03:00.012000,False,0 days 00:03:00.012000,180.012,3.0002,0.05000333333333333,1
downtime_029,2022-07-22,15:44:08.750000,15:44:38.758000,00:00:30.008000,False,0 days 00:00:30.008000,30.008,0.5001333333333333,0.008335555555555556,1
downtime_030,2022-07-22,15:48:53.774000,15:53:53.793000,00:05:00.019000,False,0 days 00:05:00.019000,300.019,5.0003166666666665,0.08333861111111111,1
downtime_031,2022-07-22,15:58:08.773000,16:02:08.797000,00:04:00.024000,False,0 days 00:04:00.024000,240.024,4.0004,0.06667333333333333,1
downtime_032,2022-07-22,16:05:38.791000,16:06:53.809000,00:01:15.018000,False,0 days 00:01:15.018000,75.018,1.2503,0.020838333333333334,1
downtime_033,2022-07-22,16:07:23.797000,16:10:08.805000,00:02:45.008000,False,0 days 00:02:45.008000,165.008,2.7501333333333333,0.04583555555555556,1
downtime_034,2022-07-22,16:12:53.811000,16:13:38.827000,00:00:45.016000,False,0 days 00:00:45.016000,45.016,0.7502666666666666,0.012504444444444445,1
downtime_035,2022-07-22,16:19:53.853000,16:20:23.867000,00:00:30.014000,False,0 days 00:00:30.014000,30.014,0.5002333333333333,0.008337222222222222,1
downtime_036,2022-07-22,16:21:08.854000,16:21:53.841000,00:00:44.987000,False,0 days 00:00:44.987000,44.987,0.7497833333333334,0.01249638888888889,1
downtime_037,2022-07-22,16:25:38.850000,16:29:38.856000,00:04:00.006000,False,0 days 00:04:00.006000,240.006,4.0001,0.06666833333333333,1
downtime_038,2022-07-22,16:35:38.875000,16:36:23.892000,00:00:45.017000,False,0 days 00:00:45.017000,45.017,0.7502833333333334,0.012504722222222223,1
downtime_039,2022-07-22,16:39:08.885000,16:39:38.897000,00:00:30.012000,False,0 days 00:00:30.012000,30.012,0.5002,0.008336666666666668,1
downtime_040,2022-07-22,16:45:38.903000,16:46:08.906000,00:00:30.003000,False,0 days 00:00:30.003000,30.003,0.50005,0.008334166666666667,1
downtime_041,2022-07-22,16:46:23.908000,16:47:23.910000,00:01:00.002000,False,0 days 00:01:00.002000,60.002,1.0000333333333333,0.016667222222222222,1
downtime_042,2022-07-22,16:52:08.945000,16:53:24.173000,00:01:15.228000,False,0 days 00:01:15.228000,75.228,1.2537999999999998,0.020896666666666664,1
downtime_043,2022-07-22,16:53:38.927000,16:54:08.964000,00:00:30.037000,False,0 days 00:00:30.037000,30.037,0.5006166666666666,0.00834361111111111,1
downtime_044,2022-07-22,16:58:08.971000,16:58:53.944000,00:00:44.973000,False,0 days 00:00:44.973000,44.973,0.7495499999999999,0.0124925,1
downtime_045,2022-07-22,16:59:23.943000,17:04:53.956000,00:05:30.013000,False,0 days 00:05:30.013000,330.013,5.500216666666666,0.09167027777777777,1
downtime_046,2022-07-22,17:10:38.972000,17:12:53.978000,00:02:15.006000,False,0 days 00:02:15.006000,135.006,2.2501,0.03750166666666667,1
downtime_047,2022-07-22,17:13:53.983000,17:14:23.984000,00:00:30.001000,False,0 days 00:00:30.001000,30.001,0.5000166666666667,0.008333611111111111,1
downtime_048,2022-07-22,17:16:38.993000,17:18:23.995000,00:01:45.002000,False,0 days 00:01:45.002000,105.002,1.7500333333333333,0.02916722222222222,1
downtime_049,2022-07-22,17:22:09.002000,17:25:54.013000,00:03:45.011000,False,0 days 00:03:45.011000,225.011,3.750183333333333,0.06250305555555555,1
downtime_050,2022-07-22,17:27:09.015000,17:27:39.043000,00:00:30.028000,False,0 days 00:00:30.028000,30.028,0.5004666666666666,0.00834111111111111,1
downtime_051,2022-07-22,17:29:54.053000,17:32:24.033000,00:02:29.980000,False,0 days 00:02:29.980000,149.98,2.4996666666666667,0.04166111111111111,1
downtime_052,2022-07-22,17:33:24.034000,17:35:24.079000,00:02:00.045000,False,0 days 00:02:00.045000,120.045,2.00075,0.03334583333333333,1
downtime_053,2022-07-22,17:39:24.078000,17:40:54.052000,00:01:29.974000,False,0 days 00:01:29.974000,89.974,1.4995666666666667,0.02499277777777778,1
downtime_054,2022-07-22,17:44:39.063000,17:47:39.071000,00:03:00.008000,False,0 days 00:03:00.008000,180.008,3.0001333333333333,0.050002222222222226,1
downtime_055,2022-07-22,17:51:24.094000,17:55:24.092000,00:03:59.998000,False,0 days 00:03:59.998000,239.998,3.9999666666666664,0.0666661111111111,1
downtime_056,2022-07-22,17:59:09.104000,18:02:54.137000,00:03:45.033000,False,0 days 00:03:45.033000,225.033,3.7505499999999996,0.06250916666666666,1
downtime_057,2022-07-22,18:06:39.125000,18:10:39.133000,00:04:00.008000,False,0 days 00:04:00.008000,240.008,4.000133333333333,0.06666888888888889,1
downtime_058,2022-07-22,18:14:24.160000,18:18:09.157000,00:03:44.997000,False,0 days 00:03:44.997000,224.997,3.74995,0.06249916666666667,1
downtime_059,2022-07-22,18:22:09.173000,18:23:09.170000,00:00:59.997000,False,0 days 00:00:59.997000,59.997,0.99995,0.016665833333333335,1
downtime_060,2022-07-22,18:23:39.219000,18:25:39.185000,00:01:59.966000,False,0 days 00:01:59.966000,119.966,1.9994333333333332,0.03332388888888889,1
downtime_061,2022-07-22,18:29:39.189000,18:33:24.252000,00:03:45.063000,False,0 days 00:03:45.063000,225.063,3.7510499999999998,0.0625175,1
downtime_062,2022-07-22,18:34:24.202000,18:34:54.217000,00:00:30.015000,False,0 days 00:00:30.015000,30.015,0.50025,0.0083375,1
downtime_063,2022-07-22,18:37:09.215000,18:39:09.219000,00:02:00.004000,False,0 days 00:02:00.004000,120.004,2.0000666666666667,0.033334444444444444,1
downtime_064,2022-07-22,18:41:24.240000,18:48:39.306000,00:07:15.066000,False,0 days 00:07:15.066000,435.066,7.251099999999999,0.12085166666666666,1
downtime_065,2022-07-22,19:59:09.599000,20:01:09.598000,00:01:59.999000,False,0 days 00:01:59.999000,119.999,1.9999833333333332,0.03333305555555555,1
downtime_066,2022-07-22,20:02:24.585000,20:04:09.601000,00:01:45.016000,False,0 days 00:01:45.016000,105.016,1.7502666666666669,0.029171111111111113,1
downtime_067,2022-07-22,20:06:39.603000,20:10:09.610000,00:03:30.007000,False,0 days 00:03:30.007000,210.007,3.5001166666666665,0.05833527777777778,1
downtime_068,2022-07-22,20:11:24.628000,20:19:24.633000,00:08:00.005000,False,0 days 00:08:00.005000,480.005,8.000083333333333,0.13333472222222223,1
downtime_069,2022-07-22,20:20:24.640000,20:21:09.638000,00:00:44.998000,False,0 days 00:00:44.998000,44.998,0.7499666666666667,0.012499444444444443,1
downtime_070,2022-07-22,20:25:09.648000,20:59:24.683000,00:34:15.035000,False,0 days 00:34:15.035000,2055.035,34.25058333333333,0.5708430555555555,1
downtime_071,2022-07-26,09:03:44.103000,09:51:44.236000,00:48:00.133000,False,0 days 00:48:00.133000,2880.133,48.00221666666666,0.8000369444444444,1
downtime_072,2022-07-26,09:53:44.242000,10:18:14.312000,00:24:30.070000,False,0 days 00:24:30.070000,1470.07,24.501166666666666,0.4083527777777778,1
downtime_073,2022-07-26,10:19:14.313000,13:17:29.814000,02:58:15.501000,False,0 days 02:58:15.501000,10695.501,178.25835,2.9709725000000002,1
downtime_074,2022-07-26,13:18:59.822000,13:22:44.827000,00:03:45.005000,False,0 days 00:03:45.005000,225.005,3.7500833333333334,0.06250138888888888,1
downtime_075,2022-07-26,13:24:44.840000,13:26:44.847000,00:02:00.007000,False,0 days 00:02:00.007000,120.007,2.0001166666666665,0.033335277777777776,1
downtime_076,2022-07-26,13:29:14.846000,13:31:44.852000,00:02:30.006000,False,0 days 00:02:30.006000,150.006,2.5001,0.041668333333333335,1
downtime_077,2022-07-26,13:34:44.889000,13:35:44.865000,00:00:59.976000,False,0 days 00:00:59.976000,59.976,0.9995999999999999,0.01666,1
downtime_078,2022-07-26,13:38:14.871000,13:41:44.902000,00:03:30.031000,False,0 days 00:03:30.031000,210.031,3.500516666666667,0.058341944444444446,1
downtime_079,2022-07-26,13:44:29.888000,13:46:14.893000,00:01:45.005000,False,0 days 00:01:45.005000,105.005,1.7500833333333332,0.029168055555555555,1
downtime_080,2022-07-26,13:48:44.914000,13:51:29.911000,00:02:44.997000,False,0 days 00:02:44.997000,164.997,2.74995,0.045832500000000005,1
downtime_081,2022-07-26,13:53:59.927000,13:56:44.923000,00:02:44.996000,False,0 days 00:02:44.996000,164.996,2.7499333333333333,0.045832222222222226,1
downtime_082,2022-07-26,13:58:59.928000,14:01:29.936000,00:02:30.008000,False,0 days 00:02:30.008000,150.008,2.5001333333333333,0.041668888888888894,1
downtime_083,2022-07-26,14:03:59.950000,14:07:14.955000,00:03:15.005000,False,0 days 00:03:15.005000,195.005,3.2500833333333334,0.05416805555555555,1
downtime_084,2022-07-26,14:09:59.961000,14:12:29.969000,00:02:30.008000,False,0 days 00:02:30.008000,150.008,2.5001333333333333,0.041668888888888894,1
downtime_085,2022-07-26,14:14:59.977000,14:17:59.981000,00:03:00.004000,False,0 days 00:03:00.004000,180.004,3.0000666666666667,0.05000111111111111,1
downtime_086,2022-07-26,14:23:45.002000,15:18:15.186000,00:54:30.184000,False,0 days 00:54:30.184000,3270.184,54.50306666666667,0.9083844444444445,1
downtime_087,2022-07-26,15:23:00.170000,15:25:45.173000,00:02:45.003000,False,0 days 00:02:45.003000,165.003,2.75005,0.04583416666666666,1
downtime_088,2022-07-26,15:27:30.183000,15:28:00.206000,00:00:30.023000,False,0 days 00:00:30.023000,30.023,0.5003833333333333,0.008339722222222222,1
downtime_089,2022-07-26,15:32:00.191000,15:32:30.208000,00:00:30.017000,False,0 days 00:00:30.017000,30.017,0.5002833333333333,0.008338055555555555,1
downtime_090,2022-07-26,15:35:00.203000,15:36:00.201000,00:00:59.998000,False,0 days 00:00:59.998000,59.998,0.9999666666666667,0.01666611111111111,1
downtime_091,2022-07-26,15:38:45.234000,15:40:00.213000,00:01:14.979000,False,0 days 00:01:14.979000,74.979,1.24965,0.0208275,1
downtime_092,2022-07-26,15:42:45.222000,15:44:15.225000,00:01:30.003000,False,0 days 00:01:30.003000,90.003,1.50005,0.025000833333333333,1
downtime_093,2022-07-26,15:47:15.231000,15:48:15.238000,00:01:00.007000,False,0 days 00:01:00.007000,60.007,1.0001166666666665,0.01666861111111111,1
downtime_094,2022-07-26,15:54:30.255000,15:57:00.263000,00:02:30.008000,False,0 days 00:02:30.008000,150.008,2.5001333333333333,0.041668888888888894,1
downtime_095,2022-07-26,16:00:00.273000,16:01:45.302000,00:01:45.029000,False,0 days 00:01:45.029000,105.029,1.7504833333333332,0.02917472222222222,1
downtime_096,2022-07-26,16:04:30.293000,16:06:45.296000,00:02:15.003000,False,0 days 00:02:15.003000,135.003,2.25005,0.03750083333333333,1
downtime_097,2022-07-26,16:12:15.321000,16:13:30.313000,00:01:14.992000,False,0 days 00:01:14.992000,74.992,1.2498666666666667,0.020831111111111113,1
downtime_098,2022-07-26,16:16:00.320000,16:17:45.349000,00:01:45.029000,False,0 days 00:01:45.029000,105.029,1.7504833333333332,0.02917472222222222,1
downtime_099,2022-07-26,16:20:30.333000,16:22:00.369000,00:01:30.036000,False,0 days 00:01:30.036000,90.036,1.5006,0.02501,1
downtime_100,2022-07-26,16:25:30.352000,16:27:30.352000,00:02:00,False,0 days 00:02:00,120.0,2.0,0.03333333333333333,1
downtime_101,2022-07-26,16:30:00.361000,16:31:00.378000,00:01:00.017000,False,0 days 00:01:00.017000,60.017,1.0002833333333334,0.01667138888888889,1
downtime_102,2022-07-26,16:32:45.649000,16:36:00.403000,00:03:14.754000,False,0 days 00:03:14.754000,194.754,3.2459,0.05409833333333333,1
downtime_103,2022-07-26,16:41:00.408000,16:42:15.424000,00:01:15.016000,False,0 days 00:01:15.016000,75.016,1.2502666666666669,0.020837777777777778,1
downtime_104,2022-07-26,16:45:30.404000,16:47:15.408000,00:01:45.004000,False,0 days 00:01:45.004000,105.004,1.7500666666666667,0.02916777777777778,1
downtime_105,2022-07-26,16:50:30.427000,16:51:00.428000,00:00:30.001000,False,0 days 00:00:30.001000,30.001,0.5000166666666667,0.008333611111111111,1
downtime_106,2022-07-26,16:53:30.444000,16:54:15.427000,00:00:44.983000,False,0 days 00:00:44.983000,44.983,0.7497166666666666,0.012495277777777777,1
downtime_107,2022-07-26,16:57:00.435000,17:00:00.443000,00:03:00.008000,False,0 days 00:03:00.008000,180.008,3.0001333333333333,0.050002222222222226,1
downtime_108,2022-07-26,17:03:00.448000,17:05:45.483000,00:02:45.035000,False,0 days 00:02:45.035000,165.035,2.750583333333333,0.045843055555555554,1
downtime_109,2022-07-26,17:08:45.475000,17:09:30.472000,00:00:44.997000,False,0 days 00:00:44.997000,44.997,0.74995,0.012499166666666667,1
downtime_110,2022-07-26,17:14:00.485000,17:15:45.510000,00:01:45.025000,False,0 days 00:01:45.025000,105.025,1.7504166666666667,0.029173611111111112,1
downtime_111,2022-07-26,17:18:00.493000,17:20:30.498000,00:02:30.005000,False,0 days 00:02:30.005000,150.005,2.5000833333333334,0.041668055555555555,1
downtime_112,2022-07-26,17:25:15.540000,17:26:00.529000,00:00:44.989000,False,0 days 00:00:44.989000,44.989,0.7498166666666666,0.012496944444444444,1
downtime_113,2022-07-26,17:28:30.520000,17:30:45.537000,00:02:15.017000,False,0 days 00:02:15.017000,135.017,2.2502833333333334,0.037504722222222224,1
downtime_114,2022-07-26,17:33:45.551000,17:35:00.537000,00:01:14.986000,False,0 days 00:01:14.986000,74.986,1.2497666666666667,0.020829444444444446,1
downtime_115,2022-07-26,17:37:45.563000,17:39:15.574000,00:01:30.011000,False,0 days 00:01:30.011000,90.011,1.5001833333333332,0.025003055555555553,1
downtime_116,2022-07-26,17:42:00.559000,17:46:15.599000,00:04:15.040000,False,0 days 00:04:15.040000,255.04,4.250666666666667,0.07084444444444445,1
downtime_117,2022-07-26,17:48:00.574000,18:03:15.624000,00:15:15.050000,False,0 days 00:15:15.050000,915.05,15.250833333333333,0.2541805555555555,1
downtime_118,2022-07-26,18:05:00.637000,18:06:30.637000,00:01:30,False,0 days 00:01:30,90.0,1.5,0.025,1
downtime_119,2022-07-26,18:07:00.632000,18:09:15.639000,00:02:15.007000,False,0 days 00:02:15.007000,135.007,2.2501166666666665,0.03750194444444445,1
downtime_120,2022-07-26,18:10:30.642000,18:15:45.657000,00:05:15.015000,False,0 days 00:05:15.015000,315.015,5.250249999999999,0.08750416666666666,1
downtime_121,2022-08-01,14:33:06.011000,14:33:51.013000,00:00:45.002000,False,0 days 00:00:45.002000,45.002,0.7500333333333333,0.012500555555555556,1
downtime_122,2022-08-01,14:38:51.025000,14:40:51.060000,00:02:00.035000,False,0 days 00:02:00.035000,120.035,2.000583333333333,0.033343055555555556,1
downtime_123,2022-08-01,14:43:36.039000,14:44:06.059000,00:00:30.020000,False,0 days 00:00:30.020000,30.02,0.5003333333333333,0.008338888888888889,1
downtime_124,2022-08-01,14:48:06.059000,15:11:17.381000,00:23:11.322000,False,0 days 00:23:11.322000,1391.322,23.188699999999997,0.3864783333333333,1
downtime_125,2022-08-01,15:12:47.387000,15:14:02.387000,00:01:15,False,0 days 00:01:15,75.0,1.25,0.020833333333333332,1
downtime_126,2022-08-01,15:15:02.392000,16:28:47.833000,01:13:45.441000,False,0 days 01:13:45.441000,4425.441,73.75735,1.2292891666666665,1
downtime_127,2022-08-01,16:32:47.844000,16:33:17.851000,00:00:30.007000,False,0 days 00:00:30.007000,30.007,0.5001166666666667,0.008335277777777778,1
downtime_128,2022-08-01,16:34:02.863000,16:36:47.854000,00:02:44.991000,False,0 days 00:02:44.991000,164.991,2.7498500000000003,0.045830833333333335,1
downtime_129,2022-08-01,16:39:32.863000,16:42:17.883000,00:02:45.020000,False,0 days 00:02:45.020000,165.02,2.7503333333333333,0.045838888888888894,1
downtime_130,2022-08-01,16:42:47.872000,16:43:17.875000,00:00:30.003000,False,0 days 00:00:30.003000,30.003,0.50005,0.008334166666666667,1
downtime_131,2022-08-01,16:46:32.883000,16:54:17.905000,00:07:45.022000,False,0 days 00:07:45.022000,465.022,7.750366666666666,0.12917277777777778,1
downtime_132,2022-08-01,16:56:02.911000,16:57:02.919000,00:01:00.008000,False,0 days 00:01:00.008000,60.008,1.0001333333333333,0.01666888888888889,1
downtime_133,2022-08-01,17:06:02.938000,17:07:47.942000,00:01:45.004000,False,0 days 00:01:45.004000,105.004,1.7500666666666667,0.02916777777777778,1
downtime_134,2022-08-01,17:09:17.971000,17:16:02.968000,00:06:44.997000,False,0 days 00:06:44.997000,404.997,6.74995,0.11249916666666666,1
downtime_135,2022-08-01,17:25:18.396000,17:27:48.026000,00:02:29.630000,False,0 days 00:02:29.630000,149.63,2.4938333333333333,0.041563888888888886,1
downtime_136,2022-08-01,17:28:33.015000,17:30:18.012000,00:01:44.997000,False,0 days 00:01:44.997000,104.997,1.74995,0.029165833333333332,1
downtime_137,2022-08-01,17:33:58.169000,18:00:13.241000,00:26:15.072000,False,0 days 00:26:15.072000,1575.072,26.251199999999997,0.43751999999999996,1
downtime_138,2022-08-04,10:33:35.947000,10:37:35.963000,00:04:00.016000,False,0 days 00:04:00.016000,240.016,4.000266666666667,0.06667111111111111,1
downtime_139,2022-08-04,11:19:21.110000,11:22:36.082000,00:03:14.972000,False,0 days 00:03:14.972000,194.972,3.2495333333333334,0.05415888888888889,1
downtime_140,2022-08-04,11:25:36.111000,11:28:21.156000,00:02:45.045000,False,0 days 00:02:45.045000,165.045,2.7507499999999996,0.04584583333333333,1
downtime_141,2022-08-04,11:29:21.102000,11:30:21.109000,00:01:00.007000,False,0 days 00:01:00.007000,60.007,1.0001166666666665,0.01666861111111111,1
downtime_142,2022-08-04,11:34:06.113000,11:35:36.150000,00:01:30.037000,False,0 days 00:01:30.037000,90.037,1.5006166666666667,0.02501027777777778,1
downtime_143,2022-08-04,11:42:06.143000,11:43:06.139000,00:00:59.996000,False,0 days 00:00:59.996000,59.996,0.9999333333333333,0.016665555555555555,1
downtime_144,2022-08-04,11:54:36.179000,11:55:21.192000,00:00:45.013000,False,0 days 00:00:45.013000,45.013,0.7502166666666666,0.012503611111111111,1
downtime_145,2022-08-04,11:59:21.199000,12:00:21.188000,00:00:59.989000,False,0 days 00:00:59.989000,59.989,0.9998166666666666,0.01666361111111111,1
downtime_146,2022-08-04,12:06:51.211000,12:07:51.258000,00:01:00.047000,False,0 days 00:01:00.047000,60.047,1.0007833333333334,0.01667972222222222,1
downtime_147,2022-08-04,12:10:21.220000,12:14:51.237000,00:04:30.017000,False,0 days 00:04:30.017000,270.017,4.500283333333333,0.07500472222222222,1
downtime_148,2022-08-04,12:17:06.283000,12:27:51.301000,00:10:45.018000,False,0 days 00:10:45.018000,645.018,10.750300000000001,0.17917166666666667,1
downtime_149,2022-08-04,15:45:04.303000,15:46:04.305000,00:01:00.002000,False,0 days 00:01:00.002000,60.002,1.0000333333333333,0.016667222222222222,1
downtime_150,2022-08-04,15:53:19.351000,15:54:19.335000,00:00:59.984000,False,0 days 00:00:59.984000,59.984,0.9997333333333334,0.016662222222222224,1
downtime_151,2022-08-04,15:55:04.346000,15:56:04.820000,00:01:00.474000,False,0 days 00:01:00.474000,60.474,1.0079,0.016798333333333332,1
downtime_152,2022-08-04,16:00:04.356000,16:22:49.413000,00:22:45.057000,False,0 days 00:22:45.057000,1365.057,22.75095,0.3791825,1
downtime_153,2022-09-02,11:46:05.890000,11:46:50.889000,00:00:44.999000,False,0 days 00:00:44.999000,44.999,0.7499833333333333,0.012499722222222223,1
downtime_154,2022-09-02,11:48:05.920000,11:48:50.905000,00:00:44.985000,False,0 days 00:00:44.985000,44.985,0.74975,0.012495833333333333,1
downtime_155,2022-09-02,11:49:35.898000,11:51:05.902000,00:01:30.004000,False,0 days 00:01:30.004000,90.004,1.5000666666666667,0.025001111111111113,1
downtime_156,2022-09-02,11:52:50.907000,11:55:50.917000,00:03:00.010000,False,0 days 00:03:00.010000,180.01,3.0001666666666664,0.05000277777777778,1
downtime_157,2022-09-02,11:57:20.920000,11:58:20.924000,00:01:00.004000,False,0 days 00:01:00.004000,60.004,1.0000666666666667,0.016667777777777778,1
downtime_158,2022-09-02,12:00:35.929000,12:02:05.932000,00:01:30.003000,False,0 days 00:01:30.003000,90.003,1.50005,0.025000833333333333,1
downtime_159,2022-09-02,12:03:05.942000,12:04:35.944000,00:01:30.002000,False,0 days 00:01:30.002000,90.002,1.5000333333333333,0.025000555555555554,1
downtime_160,2022-09-02,12:05:51.085000,12:08:50.952000,00:02:59.867000,False,0 days 00:02:59.867000,179.867,2.997783333333333,0.04996305555555555,1
downtime_161,2022-09-02,12:12:35.966000,12:19:06.014000,00:06:30.048000,False,0 days 00:06:30.048000,390.048,6.5008,0.10834666666666666,1
downtime_162,2022-09-02,12:21:36.662000,14:22:51.800000,02:01:15.138000,False,0 days 02:01:15.138000,7275.138,121.2523,2.020871666666667,1
downtime_163,2022-09-02,14:23:51.808000,14:24:51.817000,00:01:00.009000,False,0 days 00:01:00.009000,60.009,1.00015,0.016669166666666665,1
downtime_164,2022-09-02,14:25:51.813000,14:27:21.813000,00:01:30,False,0 days 00:01:30,90.0,1.5,0.025,1
downtime_165,2022-09-02,14:28:21.819000,14:29:51.819000,00:01:30,False,0 days 00:01:30,90.0,1.5,0.025,1
downtime_166,2022-09-02,14:31:21.826000,14:32:36.826000,00:01:15,False,0 days 00:01:15,75.0,1.25,0.020833333333333332,1
downtime_167,2022-09-02,14:33:21.831000,14:34:21.832000,00:01:00.001000,False,0 days 00:01:00.001000,60.001,1.0000166666666666,0.016666944444444443,1
downtime_168,2022-09-02,14:34:51.841000,14:38:06.854000,00:03:15.013000,False,0 days 00:03:15.013000,195.013,3.2502166666666668,0.05417027777777778,1
downtime_169,2022-09-02,14:38:51.846000,14:39:36.875000,00:00:45.029000,False,0 days 00:00:45.029000,45.029,0.7504833333333334,0.012508055555555557,1
downtime_170,2022-09-02,14:40:06.854000,14:42:21.878000,00:02:15.024000,False,0 days 00:02:15.024000,135.024,2.2504,0.03750666666666667,1
downtime_171,2022-09-02,14:43:36.899000,14:50:06.882000,00:06:29.983000,False,0 days 00:06:29.983000,389.983,6.499716666666667,0.10832861111111111,1
downtime_172,2022-09-02,14:52:51.886000,14:54:21.888000,00:01:30.002000,False,0 days 00:01:30.002000,90.002,1.5000333333333333,0.025000555555555554,1
downtime_173,2022-09-02,14:58:21.903000,14:59:36.934000,00:01:15.031000,False,0 days 00:01:15.031000,75.031,1.2505166666666667,0.020841944444444448,1
downtime_174,2022-09-02,15:02:36.912000,15:03:51.915000,00:01:15.003000,False,0 days 00:01:15.003000,75.003,1.25005,0.020834166666666668,1
downtime_175,2022-09-02,15:05:36.920000,15:06:21.970000,00:00:45.050000,False,0 days 00:00:45.050000,45.05,0.7508333333333332,0.012513888888888889,1
downtime_176,2022-09-02,15:07:36.925000,15:08:51.959000,00:01:15.034000,False,0 days 00:01:15.034000,75.034,1.2505666666666668,0.02084277777777778,1
downtime_177,2022-09-02,15:09:21.930000,15:10:51.956000,00:01:30.026000,False,0 days 00:01:30.026000,90.026,1.5004333333333333,0.025007222222222222,1
downtime_178,2022-09-02,15:11:36.943000,15:13:06.973000,00:01:30.030000,False,0 days 00:01:30.030000,90.03,1.5005,0.025008333333333334,1
downtime_179,2022-09-02,15:14:06.944000,15:15:36.960000,00:01:30.016000,False,0 days 00:01:30.016000,90.016,1.5002666666666669,0.025004444444444447,1
downtime_180,2022-09-02,15:16:21.958000,15:17:51.954000,00:01:29.996000,False,0 days 00:01:29.996000,89.996,1.4999333333333333,0.024998888888888886,1
