date,hour_start,hour_end,monitored_time_h,operation_time_h,downtime_h,source_efficiency,calculated_monitored_h,monitored_validation_error,operating_ratio,efficiency_validation_error
2022-10-07,14,15,0.9999999999999991,0.45431833333332655,0.5456816666666726,0.45431833333332694,0.9999999999999991,0.0,0.45431833333332694,0.0
2022-10-07,15,16,0.9999999999999991,0.5248824999999981,0.475117500000001,0.5248824999999986,0.9999999999999991,0.0,0.5248824999999986,0.0
2022-10-07,16,17,0.9999999999999991,0.39167222222221343,0.6083277777777858,0.39167222222221376,0.9999999999999992,-1.1102230246251565e-16,0.39167222222221376,0.0
2022-10-07,17,18,0.49999999999999956,0.14585249999999825,0.35414750000000134,0.2917049999999968,0.49999999999999956,0.0,0.2917049999999968,0.0
2022-10-10,13,14,0.24999999999999978,0.12924833333333285,0.12075166666666694,0.5169933333333319,0.24999999999999978,0.0,0.5169933333333319,0.0
2022-10-10,14,15,0.9999999999999991,0.49214083333332814,0.507859166666671,0.4921408333333286,0.9999999999999991,0.0,0.4921408333333286,0.0
2022-10-10,16,17,0.6666666666666661,0.20831222222221552,0.4583544444444506,0.3124683333333236,0.6666666666666661,0.0,0.3124683333333235,5.551115123125783e-17
2022-10-11,11,12,0.9999999999999991,0.4463727777777802,0.5536272222222189,0.4463727777777806,0.9999999999999991,0.0,0.4463727777777806,0.0
2022-10-11,12,13,0.49999999999999956,0.204223611111116,0.2957763888888836,0.4084472222222324,0.49999999999999956,0.0,0.4084472222222324,0.0
2022-10-13,10,11,0.33333333333333304,0.2666341666666661,0.06669916666666692,0.7999024999999991,0.33333333333333304,0.0,0.7999024999999991,0.0
2022-10-13,11,12,0.9999999999999991,0.6956322222222208,0.30436777777777846,0.6956322222222213,0.9999999999999992,-1.1102230246251565e-16,0.6956322222222214,-1.1102230246251565e-16
2022-10-13,13,14,0.33333333333333304,0.1959352777777791,0.13739805555555396,0.5878058333333378,0.33333333333333304,0.0,0.5878058333333378,0.0
2022-10-13,15,16,0.9999999999999991,0.5001788888888901,0.4998211111111091,0.5001788888888905,0.9999999999999991,0.0,0.5001788888888905,0.0
2022-10-13,16,17,0.49999999999999956,0.2207536111111084,0.2792463888888912,0.44150722222221717,0.49999999999999956,0.0,0.44150722222221717,0.0
2022-10-20,15,16,0.9999999999999991,0.7666569444444449,0.23334305555555426,0.7666569444444455,0.9999999999999991,0.0,0.7666569444444455,0.0
2022-10-24,14,15,0.9999999999999991,0.4874847222222125,0.5125152777777866,0.48748472222221295,0.9999999999999991,0.0,0.48748472222221295,0.0
2022-10-24,15,16,0.9999999999999991,0.22494111111111326,0.775058888888886,0.22494111111111348,0.9999999999999992,-1.1102230246251565e-16,0.22494111111111345,2.7755575615628914e-17
2022-10-24,16,17,0.9999999999999991,0.21242027777777817,0.787579722222221,0.2124202777777784,0.9999999999999991,0.0,0.21242027777777836,2.7755575615628914e-17
2022-10-24,17,18,0.9999999999999991,0.62084277777778,0.3791572222222192,0.6208427777777805,0.9999999999999991,0.0,0.6208427777777805,0.0
2022-10-24,18,19,0.5166666666666664,0.3917222222222188,0.12494444444444754,0.7581720430107466,0.5166666666666664,0.0,0.7581720430107465,1.1102230246251565e-16
2022-10-25,11,12,0.38377888888888884,0.38377888888888884,0.0,1.0,0.38377888888888884,0.0,1.0,0.0
2022-10-25,12,13,0.9999999999999991,0.4870783333333333,0.5129216666666658,0.4870783333333337,0.9999999999999991,0.0,0.4870783333333337,0.0
2022-10-25,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-10-25,14,15,0.9999999999999991,0.2771566666666671,0.7228433333333321,0.2771566666666674,0.9999999999999991,0.0,0.27715666666666733,5.551115123125783e-17
2022-10-25,15,16,0.9999999999999991,0.9999999999999991,0.0,1.0,0.9999999999999991,0.0,1.0,0.0
2022-10-25,16,17,0.9999999999999991,0.7999613888888917,0.2000386111111075,0.7999613888888923,0.9999999999999991,0.0,0.7999613888888923,0.0
2022-10-25,17,18,0.32305555555555526,0.2980577777777763,0.024997777777778986,0.9226208082545104,0.3230555555555553,-5.551115123125783e-17,0.9226208082545105,-1.1102230246251565e-16
2022-10-26,16,17,0.299722222222222,0.14978388888888902,0.14993833333333295,0.49974235403151157,0.299722222222222,0.0,0.49974235403151146,1.1102230246251565e-16
2022-10-26,17,18,0.9669444444444436,0.5545463888888895,0.4123980555555541,0.5735038781959219,0.9669444444444436,0.0,0.5735038781959219,0.0
2022-10-28,16,17,0.9999999999999991,0.3833997222222202,0.616600277777779,0.3833997222222205,0.9999999999999992,-1.1102230246251565e-16,0.3833997222222205,0.0
2022-10-28,17,18,0.846666666666666,0.33845055555555315,0.5082161111111128,0.39974475065616544,0.8466666666666659,1.1102230246251565e-16,0.39974475065616544,0.0
2022-10-31,11,12,0.9999999999999991,0.9794361111111095,0.020563888888889697,0.9794361111111103,0.9999999999999992,-1.1102230246251565e-16,0.9794361111111104,-1.1102230246251565e-16
2022-10-31,12,13,0.9999999999999991,0.010573888888890373,0.9894261111111088,0.010573888888890437,0.9999999999999991,0.0,0.010573888888890381,5.551115123125783e-17
2022-10-31,13,14,0.9999999999999991,0.4060027777777769,0.5939972222222223,0.40600277777777727,0.9999999999999991,0.0,0.4060027777777772,5.551115123125783e-17
2022-10-31,14,15,0.9999999999999991,0.14815361111111153,0.8518463888888876,0.1481536111111117,0.9999999999999991,0.0,0.14815361111111167,2.7755575615628914e-17
2022-10-31,15,16,0.9999999999999991,0.4709416666666688,0.5290583333333303,0.47094166666666926,0.9999999999999991,0.0,0.47094166666666926,0.0
2022-10-31,16,17,0.9999999999999991,0.47671361111111077,0.5232863888888883,0.4767136111111112,0.9999999999999991,0.0,0.4767136111111112,0.0
2022-10-31,17,18,0.9999999999999991,0.7958199999999966,0.20418000000000253,0.7958199999999973,0.9999999999999991,0.0,0.7958199999999973,0.0
2022-10-31,18,19,0.34416666666666634,0.2650022222222203,0.07916444444444609,0.7699822437449506,0.3441666666666664,-5.551115123125783e-17,0.7699822437449507,-1.1102230246251565e-16
2022-11-03,11,12,0.709444444444444,0.41627111111111137,0.2931733333333326,0.5867564604541903,0.709444444444444,0.0,0.5867564604541903,0.0
2022-11-03,12,13,0.9999999999999991,0.05291916666666542,0.9470808333333337,0.05291916666666552,0.9999999999999991,0.0,0.05291916666666547,4.85722573273506e-17
2022-11-03,13,14,0.9999999999999991,0.04510555555555742,0.9548944444444417,0.04510555555555751,0.9999999999999991,0.0,0.04510555555555746,4.85722573273506e-17
2022-11-03,14,15,0.9999999999999991,0.23828500000000094,0.7617149999999983,0.2382850000000012,0.9999999999999992,-1.1102230246251565e-16,0.23828500000000116,2.7755575615628914e-17
2022-11-03,15,16,0.9999999999999991,0.38244638888888327,0.617553611111116,0.3824463888888836,0.9999999999999992,-1.1102230246251565e-16,0.3824463888888836,0.0
2022-11-03,16,17,0.9174999999999993,0.5009100000000056,0.4165899999999937,0.5459509536784807,0.9174999999999993,0.0,0.5459509536784807,0.0
2022-11-08,12,13,0.4141666666666664,0.4141666666666664,0.0,1.0,0.4141666666666664,0.0,1.0,0.0
2022-11-08,13,14,0.9999999999999991,0.04822833333333234,0.9517716666666668,0.04822833333333243,0.9999999999999991,0.0,0.04822833333333238,4.85722573273506e-17
2022-11-08,14,15,0.9999999999999991,0.689954166666665,0.31004583333333424,0.6899541666666655,0.9999999999999992,-1.1102230246251565e-16,0.6899541666666656,-1.1102230246251565e-16
2022-11-08,15,16,0.9999999999999991,0.9624999999999991,0.03749999999999997,0.9625,0.9999999999999991,0.0,0.9625,0.0
2022-11-08,16,17,0.9999999999999991,0.10252166666666693,0.8974783333333323,0.10252166666666707,0.9999999999999992,-1.1102230246251565e-16,0.10252166666666702,4.163336342344337e-17
2022-11-08,17,18,0.9999999999999991,0.7557113888888909,0.24428861111110825,0.7557113888888916,0.9999999999999991,0.0,0.7557113888888916,0.0
2022-11-08,18,19,0.7444444444444438,0.28187944444444535,0.46256499999999845,0.37864402985074785,0.7444444444444438,0.0,0.3786440298507478,5.551115123125783e-17
2022-11-11,14,15,0.4122222222222219,0.24166249999999784,0.17055972222222401,0.5862432614555209,0.4122222222222218,5.551115123125783e-17,0.5862432614555209,0.0
2022-11-11,15,16,0.9999999999999991,0.49498222222222266,0.5050177777777765,0.4949822222222231,0.9999999999999991,0.0,0.4949822222222231,0.0
2022-11-11,16,17,0.9999999999999991,0.08199277777777679,0.9180072222222224,0.08199277777777692,0.9999999999999992,-1.1102230246251565e-16,0.08199277777777686,5.551115123125783e-17
2022-11-11,17,18,0.6683333333333328,0.593473055555556,0.07486027777777687,0.8879896093100594,0.6683333333333328,0.0,0.8879896093100595,-1.1102230246251565e-16
2022-11-14,15,16,0.47249999999999964,0.23081055555555677,0.24168944444444287,0.48848794826572894,0.47249999999999964,0.0,0.488487948265729,-5.551115123125783e-17
2022-11-14,16,17,0.49416666666666625,0.3233308333333313,0.17083583333333494,0.6542951096121381,0.4941666666666662,5.551115123125783e-17,0.6542951096121381,0.0
2022-11-15,11,12,0.9999999999999991,0.8933266666666665,0.10667333333333265,0.8933266666666673,0.9999999999999991,0.0,0.8933266666666673,0.0
2022-11-15,12,13,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-11-15,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-11-15,14,15,0.9999999999999991,0.6816063888888871,0.3183936111111121,0.6816063888888877,0.9999999999999992,-1.1102230246251565e-16,0.6816063888888877,0.0
2022-11-15,15,16,0.9999999999999991,0.9249991666666678,0.07500083333333135,0.9249991666666686,0.9999999999999991,0.0,0.9249991666666686,0.0
2022-11-21,13,14,0.5608333333333329,0.32090055555555086,0.23993277777778202,0.5721852402179217,0.5608333333333329,0.0,0.5721852402179218,-1.1102230246251565e-16
2022-11-21,14,15,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-11-21,15,16,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-11-21,16,17,0.9999999999999991,0.40231694444444305,0.5976830555555561,0.40231694444444344,0.9999999999999991,0.0,0.4023169444444434,5.551115123125783e-17
2022-11-21,17,18,0.8561111111111105,0.5561063888888879,0.30000472222222263,0.6495726800778707,0.8561111111111105,0.0,0.6495726800778708,-1.1102230246251565e-16
2022-11-23,15,16,0.8544444444444438,0.5919341666666726,0.26251027777777103,0.6927708062418803,0.8544444444444437,1.1102230246251565e-16,0.6927708062418801,1.1102230246251565e-16
2022-11-23,16,17,0.9999999999999991,0.7749144444444414,0.22508555555555781,0.774914444444442,0.9999999999999991,0.0,0.774914444444442,0.0
2022-11-23,17,18,0.4455555555555552,0.37055500000000063,0.07500055555555457,0.8316695760598525,0.4455555555555552,0.0,0.8316695760598525,0.0
2022-11-28,12,13,0.9427933333333326,0.0,0.9427933333333326,0.0,0.9427933333333326,0.0,0.0,0.0
2022-11-28,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-11-28,14,15,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-11-28,15,16,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-11-28,16,17,0.9999999999999991,0.6467547222222206,0.35324527777777853,0.6467547222222212,0.9999999999999991,0.0,0.6467547222222212,0.0
2022-11-28,17,18,0.9999999999999991,0.905648333333332,0.09435166666666721,0.9056483333333327,0.9999999999999991,0.0,0.9056483333333327,0.0
2022-11-28,18,19,0.7558333333333328,0.6043377777777761,0.15149555555555672,0.7995648658581387,0.7558333333333328,0.0,0.7995648658581387,0.0
2022-12-02,12,13,0.8483333333333326,0.02925611111111207,0.8190772222222205,0.03448657498362917,0.8483333333333325,1.1102230246251565e-16,0.034486574983629184,-1.3877787807814457e-17
2022-12-02,13,14,0.9999999999999991,0.38990694444443774,0.6100930555555615,0.3899069444444381,0.9999999999999992,-1.1102230246251565e-16,0.3899069444444381,0.0
2022-12-02,14,15,0.9999999999999991,0.5499247222222139,0.45007527777778533,0.5499247222222143,0.9999999999999992,-1.1102230246251565e-16,0.5499247222222143,0.0
2022-12-02,15,16,0.2144444444444443,0.2144444444444443,0.0,1.0,0.2144444444444443,0.0,1.0,0.0
2022-12-05,12,13,0.9999999999999991,0.17638222222221936,0.8236177777777798,0.17638222222221955,0.9999999999999991,0.0,0.17638222222221953,2.7755575615628914e-17
2022-12-05,13,14,0.9999999999999991,0.0069444444444443035,0.9930555555555549,0.006944444444444309,0.9999999999999992,-1.1102230246251565e-16,0.00694444444444431,-8.673617379884035e-19
2022-12-05,14,15,0.9999999999999991,0.73330638888889,0.2666936111111091,0.7333063888888907,0.9999999999999991,0.0,0.7333063888888907,0.0
2022-12-05,15,16,0.9999999999999991,0.8791583333333303,0.12084166666666886,0.879158333333331,0.9999999999999991,0.0,0.879158333333331,0.0
2022-12-06,7,8,0.16383083333333368,0.0,0.16383083333333368,0.0,0.16383083333333368,0.0,0.0,0.0
2022-12-06,8,9,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-06,9,10,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-06,10,11,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-06,11,12,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-06,12,13,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-06,13,14,0.9999999999999991,0.14167333333333143,0.8583266666666677,0.14167333333333154,0.9999999999999991,0.0,0.14167333333333157,-2.7755575615628914e-17
2022-12-06,14,15,0.9999999999999991,0.46638888888888846,0.5336111111111107,0.46638888888888885,0.9999999999999991,0.0,0.46638888888888885,0.0
2022-12-06,15,16,0.9999999999999991,0.716645277777775,0.28335472222222413,0.7166452777777756,0.9999999999999991,0.0,0.7166452777777756,0.0
2022-12-06,16,17,0.14611111111111103,0.12527694444444412,0.020834166666666914,0.8574087452471465,0.14611111111111103,0.0,0.8574087452471466,-1.1102230246251565e-16
2022-12-08,11,12,0.9999999999999991,0.7296002777777792,0.27039972222221986,0.7296002777777799,0.9999999999999991,0.0,0.7296002777777799,0.0
2022-12-08,12,13,0.9999999999999991,0.5094252777777792,0.4905747222222199,0.5094252777777797,0.9999999999999991,0.0,0.5094252777777797,0.0
2022-12-08,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-08,14,15,0.9999999999999991,0.5237722222222234,0.47622777777777575,0.5237722222222239,0.9999999999999991,0.0,0.5237722222222239,0.0
2022-12-08,15,16,0.9999999999999991,0.20124972222222204,0.7987502777777771,0.20124972222222226,0.9999999999999991,0.0,0.2012497222222222,5.551115123125783e-17
2022-12-08,16,17,0.9999999999999991,0.6695244444444425,0.3304755555555567,0.669524444444443,0.9999999999999991,0.0,0.669524444444443,0.0
2022-12-08,17,18,0.9999999999999991,0.5374797222222196,0.4625202777777796,0.5374797222222201,0.9999999999999992,-1.1102230246251565e-16,0.5374797222222201,0.0
2022-12-13,7,8,0.9197222222222214,0.015000000000000001,0.9047222222222214,0.016309272123225638,0.9197222222222214,0.0,0.016309272123225627,1.0408340855860843e-17
2022-12-13,8,9,0.9999999999999991,0.058333333333333244,0.9416666666666659,0.05833333333333335,0.9999999999999991,0.0,0.05833333333333329,5.551115123125783e-17
2022-12-13,9,10,0.9999999999999991,0.005833333333333242,0.994166666666666,0.005833333333333246,0.9999999999999992,-1.1102230246251565e-16,0.005833333333333247,-8.673617379884035e-19
2022-12-13,10,11,0.9999999999999991,0.7374177777777755,0.2625822222222236,0.7374177777777762,0.9999999999999991,0.0,0.7374177777777762,0.0
2022-12-13,11,12,0.9999999999999991,0.5749933333333356,0.42500666666666354,0.5749933333333361,0.9999999999999991,0.0,0.5749933333333361,0.0
2022-12-13,12,13,0.9999999999999991,0.16111111111111096,0.8388888888888882,0.1611111111111111,0.9999999999999992,-1.1102230246251565e-16,0.1611111111111111,0.0
2022-12-13,13,14,0.9999999999999991,0.03749999999999984,0.9624999999999994,0.03749999999999987,0.9999999999999992,-1.1102230246251565e-16,0.037499999999999874,-6.938893903907228e-18
2022-12-13,14,15,0.9999999999999991,0.46250333333333554,0.5374966666666636,0.46250333333333593,0.9999999999999991,0.0,0.46250333333333593,0.0
2022-12-13,15,16,0.9999999999999991,0.11379888888888776,0.8862011111111114,0.1137988888888879,0.9999999999999992,-1.1102230246251565e-16,0.11379888888888785,4.163336342344337e-17
2022-12-13,16,17,0.973888888888888,0.7280522222222271,0.24583666666666096,0.7475721620079919,0.973888888888888,0.0,0.7475721620079919,0.0
2022-12-16,16,17,0.46194444444444405,0.20775083333332886,0.25419361111111516,0.4497312086590406,0.46194444444444405,0.0,0.4497312086590406,0.0
2022-12-16,17,18,0.5297222222222219,0.20059249999999693,0.32912972222222486,0.37867488201362853,0.5297222222222218,1.1102230246251565e-16,0.3786748820136284,1.1102230246251565e-16
2022-12-19,11,12,0.9649999999999992,0.3375016666666662,0.627498333333333,0.3497426597582036,0.9649999999999992,0.0,0.3497426597582036,0.0
2022-12-19,12,13,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-19,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-19,14,15,0.9999999999999991,0.24168055555555742,0.7583194444444418,0.24168055555555767,0.9999999999999992,-1.1102230246251565e-16,0.24168055555555765,2.7755575615628914e-17
2022-12-19,15,16,0.9999999999999991,0.20832888888889012,0.791671111111109,0.20832888888889034,0.9999999999999991,0.0,0.2083288888888903,2.7755575615628914e-17
2022-12-19,16,17,0.7769444444444439,0.09585750000000208,0.6810869444444417,0.1233775473721872,0.7769444444444438,1.1102230246251565e-16,0.12337754737218724,-4.163336342344337e-17
2022-12-20,11,12,0.3577777777777775,0.22027361111111102,0.13750416666666643,0.615671583850932,0.3577777777777774,5.551115123125783e-17,0.6156715838509319,1.1102230246251565e-16
2022-12-20,12,13,0.9999999999999991,0.47558333333333325,0.5244166666666659,0.4755833333333337,0.9999999999999991,0.0,0.4755833333333337,0.0
2022-12-20,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-20,14,15,0.9999999999999991,0.5050672222222281,0.49493277777777106,0.5050672222222286,0.9999999999999991,0.0,0.5050672222222286,0.0
2022-12-20,15,16,0.9999999999999991,0.7707636111111198,0.22923638888887937,0.7707636111111205,0.9999999999999991,0.0,0.7707636111111205,0.0
